Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
clean_SS1462_PP070_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP071_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP072_SM3_BF1_Base,Success,13h 10m 22s,42,,35925.,0.4881,2.94,Dec 31 08:41,Dec 31 21:52,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1461_PP307_SM3_BF1_Base,Success,16h 19m 34s,51,,48322.,0.5357,2.22,Jan 01 02:53,Jan 01 19:13,,327.66,79.49,40.93,569814464.0,229105.53,N/A,N/A,N/A,4.26
clean_SS1462_PP074_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP075_SM3_BF1_Base,Failed,0h 0m 1s,0,,N/A,N/A,N/A,Jan 01 02:20,Jan 01 02:20,HDF_ERROR trying to open HDF output file: HDF_ERROR trying to close HDF output file:,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP092_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP094_SM4_BF1_Base,Success,12h 37m 45s,39,,33677.,0.4589,0.61,Dec 31 11:43,Jan 01 00:20,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP103_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1461_PP411_SM2_BF1_Base,Success,15h 52m 28s,48,,46558.,0.5017,2.68,Dec 31 11:43,Jan 01 03:35,,327.66,80.67,41.1,573391104.0,229233.42,N/A,N/A,N/A,14.46
clean_SS1462_PP003_SM3_BF1_Base,Success,11h 44m 59s,36,,28874.,0.4016,1.23,Jan 01 01:32,Jan 01 13:17,,327.66,79.33,109.94,558029632.0,135988.58,N/A,N/A,N/A,5.53
clean_SS1462_PP113_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP117_SM3_BF1_Base,Success,12h 37m 14s,39,,29846.,0.4066,2.77,Dec 31 08:26,Dec 31 21:03,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP124_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP125_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP126_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP132_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP133_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1461_PP347_SM3_BF1_Base,Success,14h 55m 37s,45,,46687.,0.5086,0.88,Jan 01 02:48,Jan 01 17:44,,327.66,56.68,106.38,570058368.0,230332.67,N/A,N/A,N/A,11.58
clean_SS1462_PP145_SM4_BF1_Base,Success,12h 29m 6s,39,,36594.,0.4993,0.64,Dec 31 08:41,Dec 31 21:10,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP147_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1461_PP400_SM3_BF1_Base,Success,15h 12m 9s,48,,45261.,0.4968,1.97,Dec 30 16:04,Dec 31 07:16,,327.66,79.44,45.51,570540288.0,229323.53,N/A,N/A,N/A,11.91
clean_SS1461_PP446_SM3_BF1_Base,Success,15h 52m 49s,48,,53596.,0.5796,2.34,Dec 31 11:54,Jan 01 03:46,,327.66,80.51,53.3,576237312.0,226408.88,N/A,N/A,N/A,7.32
clean_SS1462_PP165_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1461_PP354_SM4_BF1_Base,Success,16h 28m 57s,51,,51427.,0.5634,2.87,Dec 31 23:12,Jan 01 15:41,,327.66,80.61,40.89,570893504.0,229985.86,N/A,N/A,N/A,16.67
clean_SS1462_PP178_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP181_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP182_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP187_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP188_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP190_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP017_SM3_BF1_Base,Success,15h 21m 9s,48,,38747.,0.5204,2.74,Dec 31 15:33,Jan 01 06:54,,327.66,80.28,50.25,558029632.0,136235.34,N/A,N/A,N/A,11.88
clean_SS1461_PP382_SM4_BF1_Base,Success,16h 48m 56s,51,,47945.,0.5325,1.37,Dec 30 15:39,Dec 31 08:28,,327.66,80.11,53.3,568151296.0,229869.2,N/A,N/A,N/A,5.24
clean_SS1461_PP498_SM4_BF1_Base,Success,14h 59m 57s,45,,54282.,0.5683,1.01,Jan 01 00:13,Jan 01 15:13,,327.66,80.3,64.71,567416704.0,229288.62,N/A,N/A,N/A,13.58
clean_SS1462_PP049_SM2_BF1_Base,Success,11h 52m 8s,36,,35930.,0.4897,0.38,Dec 30 15:37,Dec 31 03:29,,327.66,79.28,106.39,558029632.0,135807.48,N/A,N/A,N/A,10.37
clean_SS1462_PP056_SM3_BF1_Base,Success,11h 36m 1s,36,,34873.,0.4841,0.47,Dec 30 15:56,Dec 31 03:32,,327.66,15.86,69.93,558029632.0,136286.34,N/A,N/A,N/A,4.49
clean_SS1462_PP240_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP069_SM2_BF1_Base,Success,12h 3m 31s,39,,33663.,0.4641,2.88,Dec 30 15:23,Dec 31 03:26,,327.66,80.35,33.38,558029632.0,136131.91,N/A,N/A,N/A,5.59
clean_SS1462_PP059_SM5_BF1_Base,Success,12h 12m 51s,39,,35227.,0.4696,1.24,Dec 31 05:21,Dec 31 17:34,,327.66,79.8,46.34,558029632.0,136109.52,N/A,N/A,N/A,11.86
clean_SS1462_PP062_SM4_BF1_Base,Success,12h 30m 14s,39,,32772.,0.4357,2.59,Dec 31 06:23,Dec 31 18:53,,327.66,80.64,45.97,558029632.0,135844.31,N/A,N/A,N/A,10.52
clean_SS1462_PP262_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP073_SM1_BF1_Base,Success,11h 24m 49s,36,,36305.,0.5037,0.57,Jan 01 04:08,Jan 01 15:33,,327.66,79.3,64.72,558029632.0,135842.91,N/A,N/A,N/A,4.16
clean_SS1462_PP278_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP104_SM3_BF1_Base,Success,14h 43m 51s,45,,83801.,1.155,1.69,Dec 31 11:57,Jan 01 02:41,,327.66,79.41,299.19,558029632.0,135805.81,N/A,N/A,N/A,6.82
clean_SS1462_PP107_SM3_BF1_Base,Success,12h 1m 27s,39,,28007.,0.3867,0.56,Jan 01 04:35,Jan 01 16:37,,327.66,79.36,53.29,558029632.0,136105.89,N/A,N/A,N/A,2.42
clean_SS1462_PP227_SM4_BF1_Base,Success,16h 9m 9s,51,,34615.,0.4613,0.41,Jan 01 01:53,Jan 01 18:03,,327.66,79.34,106.38,558029632.0,136032.72,N/A,N/A,N/A,10.04
clean_SS1462_PP297_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP300_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP306_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP307_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP309_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP311_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP160_SM4_BF1_Base,Success,15h 9m 31s,48,,35560.,0.4887,2.65,Dec 31 10:32,Jan 01 01:42,,327.66,79.84,48.05,558029632.0,135851.72,N/A,N/A,N/A,4.09
clean_SS1462_PP317_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP158_SM2_BF1_Base,Success,12h 11m 54s,39,,35086.,0.4829,1.23,Dec 30 15:22,Dec 31 03:34,,327.66,79.33,45.98,558029632.0,135810.45,N/A,N/A,N/A,6.22
clean_SS1462_PP324_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP198_SM4_BF1_Base,Success,12h 9m 34s,39,,34747.,0.4592,1.27,Jan 01 02:51,Jan 01 15:01,,327.66,79.46,46.11,558029632.0,135739.95,N/A,N/A,N/A,9.75
clean_SS1462_PP139_SM3_BF1_Base,Success,12h 35m 34s,39,,37757.,0.5153,3.19,Jan 01 04:03,Jan 01 16:38,,327.66,80.68,27.75,558029632.0,135835.81,N/A,N/A,N/A,8.84
clean_SS1462_PP232_SM4_BF1_Base,Success,12h 26m 16s,39,,35001.,0.4832,2.74,Dec 30 15:53,Dec 31 04:19,,327.66,80.34,48.05,558029632.0,135846.56,N/A,N/A,N/A,4.08
clean_SS1462_PP203_SM4_BF1_Base,Success,12h 31m 32s,39,,35481.,0.4790,1.04,Dec 31 07:07,Dec 31 19:38,,327.66,46.75,56.32,558029632.0,136093.14,N/A,N/A,N/A,7.92
clean_SS1462_PP348_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP351_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP167_SM3_BF1_Base,Success,11h 13m 48s,36,,38247.,0.5245,0.43,Jan 01 10:43,Jan 01 21:57,,327.66,35.49,64.68,558029632.0,136155.53,N/A,N/A,N/A,9.62
clean_SS1462_PP354_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP249_SM1_BF1_Base,Success,11h 6m 20s,36,,32503.,0.4391,1.49,Jan 01 00:36,Jan 01 11:42,,327.66,79.36,40.58,558029632.0,136048.23,N/A,N/A,N/A,9.67
clean_SS1462_PP235_SM4_BF1_Base,Success,11h 57m 7s,36,,33986.,0.4703,0.60,Dec 31 09:41,Dec 31 21:38,,327.66,79.47,45.52,558029632.0,135888.53,N/A,N/A,N/A,4.58
clean_SS1462_PP256_SM4_BF1_Base,Success,11h 16m 24s,36,,30819.,0.4271,0.37,Jan 01 02:36,Jan 01 13:53,,327.66,26.63,106.37,558029632.0,136140.53,N/A,N/A,N/A,4.82
clean_SS1462_PP339_SM2_BF1_Base,Failed,6h 46m 12s,0,,N/A,N/A,N/A,Dec 31 13:29,Dec 31 20:16,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x140adf9d, total write size = 498055, bytes this sub-write = 498055, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,6.14,5.7,558029632.0,102961.8,N/A,N/A,N/A,N/A
clean_SS1462_PP276_SM5_BF1_Base,Success,13h 1m 3s,42,,35738.,0.4904,1.16,Dec 30 15:49,Dec 31 04:51,,327.66,79.6,40.65,558029632.0,135785.3,N/A,N/A,N/A,3.84
clean_SS1462_PP260_SM4_BF1_Base,Success,13h 34m 58s,42,,43717.,0.6072,1.75,Jan 01 01:19,Jan 01 14:54,,327.66,79.37,45.54,558029632.0,136107.53,N/A,N/A,N/A,3.54
clean_SS1462_PP288_SM2_BF1_Base,Success,11h 36m 13s,36,,36314.,0.5004,0.38,Dec 30 15:22,Dec 31 02:58,,327.66,45.28,54.37,558029632.0,135773.52,N/A,N/A,N/A,5.23
clean_SS1462_PP396_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP296_SM3_BF1_Base,Success,10h 59m 0s,33,,31663.,0.4362,0.77,Jan 01 06:06,Jan 01 17:05,,327.66,27.09,106.38,558029632.0,136177.62,N/A,N/A,N/A,6.55
clean_SS1462_PP406_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP328_SM3_BF1_Base,Success,12h 32m 49s,39,,27058.,0.3718,2.15,Dec 31 20:45,Jan 01 09:18,,327.66,79.75,45.86,558029632.0,136068.56,N/A,N/A,N/A,6.13
clean_SS1462_PP420_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP319_SM5_BF1_Base,Success,12h 31m 9s,39,,28415.,0.3901,2.68,Jan 01 04:32,Jan 01 17:03,,327.66,80.16,46.34,558029632.0,136279.17,N/A,N/A,N/A,6.07
clean_SS1462_PP292_SM2_BF1_Base,Success,11h 29m 14s,36,,32572.,0.4462,2.64,Jan 01 03:16,Jan 01 14:46,,327.66,80.42,45.51,558029632.0,136008.33,N/A,N/A,N/A,8.93
clean_SS1462_PP426_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP358_SM4_BF1_Base,Success,12h 30m 17s,39,,35315.,0.4883,1.18,Jan 01 03:13,Jan 01 15:43,,327.66,80.03,41.12,558029632.0,136081.48,N/A,N/A,N/A,4.71
clean_SS1462_PP342_SM2_BF1_Base,Success,18h 45m 51s,57,,32296.,0.4463,1.04,Dec 31 09:48,Jan 01 04:34,,327.66,79.32,41.02,558029632.0,136153.62,N/A,N/A,N/A,4.66
clean_SS1462_PP346_SM3_BF1_Base,Success,12h 11m 54s,39,,28686.,0.4012,0.23,Dec 30 15:22,Dec 31 03:34,,327.66,8.91,106.36,558029632.0,136330.88,N/A,N/A,N/A,2.74
clean_SS1462_PP313_SM2_BF1_Base,Success,10h 52m 1s,33,,35991.,0.4869,2.88,Jan 01 07:33,Jan 01 18:25,,327.66,80.17,45.51,558029632.0,136167.12,N/A,N/A,N/A,8.0
clean_SS1462_PP352_SM4_BF1_Base,Success,12h 17m 53s,39,,35279.,0.4818,2.21,Dec 30 15:50,Dec 31 04:08,,327.66,79.72,53.46,558029632.0,135928.61,N/A,N/A,N/A,5.6
clean_SS1462_PP443_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP444_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP359_SM4_BF1_Base,Success,11h 45m 49s,36,,36651.,0.5016,0.49,Jan 01 02:17,Jan 01 14:02,,327.66,23.17,109.97,558029632.0,135825.23,N/A,N/A,N/A,4.94
clean_SS1462_PP369_SM3_BF1_Base,Success,11h 28m 45s,36,,35697.,0.4916,0.43,Jan 01 04:44,Jan 01 16:13,,327.66,79.35,106.37,558029632.0,135815.42,N/A,N/A,N/A,3.26
clean_SS1462_PP453_SM4_BF1_Base,Failed,4h 3m 36s,0,,N/A,N/A,N/A,Dec 31 21:22,Jan 01 01:26,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP379_SM3_BF1_Base,Success,14h 31m 22s,45,,32659.,0.4519,0.43,Dec 31 21:40,Jan 01 12:12,,327.66,41.32,53.3,558029632.0,136086.23,N/A,N/A,N/A,6.44
clean_SS1462_PP457_SM3_BF1_Base,Failed,10h 6m 23s,0,,N/A,N/A,N/A,Dec 31 13:18,Dec 31 23:25,HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP380_SM5_BF1_Base,Success,11h 49m 18s,36,,34612.,0.4476,0.47,Dec 31 07:49,Dec 31 19:38,,327.66,46.9,56.27,558029632.0,135836.7,N/A,N/A,N/A,8.92
clean_SS1462_PP373_SM3_BF1_Base,Success,12h 27m 4s,39,,37190.,0.5048,1.76,Dec 30 15:21,Dec 31 03:49,,327.66,79.8,46.02,558029632.0,135836.23,N/A,N/A,N/A,7.52
clean_SS1462_PP466_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP467_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP381_SM4_BF1_Base,Success,12h 33m 26s,39,,35180.,0.4838,3.21,Dec 30 15:54,Dec 31 04:28,,327.66,80.63,45.99,558029632.0,135924.22,N/A,N/A,N/A,4.24
clean_SS1462_PP470_SM2_BF1_Base,Failed,7h 40m 37s,0,,N/A,N/A,N/A,Dec 31 13:00,Dec 31 20:40,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x13e2e011, total write size = 497331, bytes this sub-write = 497331, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP404_SM2_BF1_Base,Success,12h 33m 29s,39,,39320.,0.5356,1.13,Jan 01 01:38,Jan 01 14:12,,327.66,79.73,40.89,558029632.0,136241.08,N/A,N/A,N/A,12.35
clean_SS1462_PP474_SM2_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP429_SM5_BF1_Base,Success,12h 46m 4s,39,,34689.,0.4660,0.42,Jan 01 08:41,Jan 01 21:27,,327.66,79.28,53.3,558029632.0,136110.67,N/A,N/A,N/A,7.45
clean_SS1462_PP479_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP429_SM3_BF1_Base,Success,11h 8m 1s,36,,38556.,0.5273,0.54,Dec 31 22:40,Jan 01 09:48,,327.66,79.27,53.3,558029632.0,135749.64,N/A,N/A,N/A,7.45
clean_SS1462_PP424_SM4_BF1_Base,Success,12h 6m 17s,39,,35083.,0.4768,0.97,Dec 30 15:52,Dec 31 03:58,,327.66,79.46,53.29,558029632.0,136144.64,N/A,N/A,N/A,6.44
clean_SS1462_PP421_SM4_BF1_Base,Success,13h 7m 5s,42,,34108.,0.4598,2.91,Dec 30 15:58,Dec 31 05:06,,327.66,80.68,33.3,558029632.0,136000.08,N/A,N/A,N/A,9.74
clean_SS1462_PP494_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1465_PP077_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1465_PP077_SM5_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP438_SM4_BF1_Base,Success,11h 50m 5s,36,,35864.,0.4928,0.39,Dec 31 23:54,Jan 01 11:44,,327.66,70.03,64.71,558029632.0,136124.45,N/A,N/A,N/A,7.12
clean_SS1467_PP033_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP442_SM1_BF1_Base,Success,11h 47m 0s,36,,36662.,0.5100,0.69,Jan 01 00:11,Jan 01 11:58,,327.66,35.53,106.38,558029632.0,136182.8,N/A,N/A,N/A,3.66
clean_SS1462_PP416_SM3_BF1_Base,Success,12h 18m 29s,39,,33034.,0.4458,0.54,Dec 31 19:57,Jan 01 08:16,,327.66,79.27,53.28,558029632.0,135891.88,N/A,N/A,N/A,12.7
clean_SS1462_PP449_SM4_BF1_Base,Success,10h 41m 11s,33,,35212.,0.4754,0.85,Jan 01 08:01,Jan 01 18:42,,327.66,79.35,48.74,558029632.0,136154.36,N/A,N/A,N/A,8.36
clean_SS1462_PP440_SM2_BF1_Base,Success,10h 40m 0s,33,,38064.,0.5211,0.44,Dec 31 11:50,Dec 31 22:30,,327.66,79.41,106.38,558029632.0,135933.19,N/A,N/A,N/A,8.48
clean_SS1467_PP078_SM4_BF1_Base,Failed,2h 45m 7s,0,,N/A,N/A,N/A,Dec 31 23:19,Jan 01 02:04,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x132a5376, total write size = 3926, bytes this sub-write = 3926, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,5.34,5.83,569820224.0,97949.33,N/A,N/A,N/A,0.0
clean_SS1467_PP253_SM3_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1467_PP317_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1467_PP344_SM4_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP458_SM3_BF1_Base,Success,12h 13m 17s,39,,37375.,0.4949,0.40,Dec 31 08:53,Dec 31 21:06,,327.66,79.33,106.38,558029632.0,136212.7,N/A,N/A,N/A,12.5
clean_SS1462_PP454_SM2_BF1_Base,Success,12h 20m 46s,39,,36870.,0.5003,2.97,Dec 31 20:49,Jan 01 09:10,,327.66,80.55,27.52,558029632.0,135996.12,N/A,N/A,N/A,8.86
clean_SS1462_PP471_SM4_BF1_Base,Success,12h 23m 27s,39,,34458.,0.4619,2.90,Dec 31 17:35,Jan 01 05:59,,327.66,80.36,40.56,558029632.0,136052.02,N/A,N/A,N/A,8.37
clean_SS1462_PP452_SM4_BF1_Base,Success,12h 32m 5s,39,,36227.,0.4912,2.22,Dec 30 15:51,Dec 31 04:23,,327.66,80.1,40.87,558029632.0,136163.84,N/A,N/A,N/A,7.53
clean_SS1462_PP472_SM3_BF1_Base,Success,11h 38m 36s,36,,31224.,0.4336,0.60,Dec 31 21:21,Jan 01 09:00,,327.66,79.43,64.72,558029632.0,136124.3,N/A,N/A,N/A,3.28
clean_SS1469_PP212_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1462_PP459_SM4_BF1_Base,Success,12h 20m 46s,39,,33607.,0.4627,0.43,Dec 31 08:56,Dec 31 21:16,,327.66,34.92,52.99,558029632.0,135766.95,N/A,N/A,N/A,7.25
clean_SS1462_PP487_SM2_BF1_Base,Failed,9h 42m 35s,0,,N/A,N/A,N/A,Dec 31 12:23,Dec 31 22:06,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x14fbcfe1, total write size = 9450, bytes this sub-write = 9450, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",327.66,6.48,5.86,558029632.0,136101.8,N/A,N/A,N/A,0.0
clean_SS1469_PP426_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1469_PP432_SM1_BF1_Base,Failed,N/A,0,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
clean_SS1469_PP438_SM3_BF1_Base,Failed,14h 45m 1s,0,,N/A,N/A,N/A,Dec 31 09:35,Jan 01 00:20,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
