Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
SS1038_PP443_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1038_PP463_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1038_PP491_SM4_BF1_Base,Success,16h 58m 48s,51,,62821.0,0.6707,0.96,Dec 30 16:29,Dec 31 09:28,,,,,,,,,,
SS1039_PP010_SM3_BF1_Base,Success,24h 24m 23s,75,,60680.0,0.5563,2.63,Dec 31 07:55,Jan 01 08:20,,,,,,,,,,
SS1039_PP028_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP035_SM4_BF1_Base,Success,22h 47m 43s,69,,51651.0,0.458,3.0,Dec 30 16:29,Dec 31 15:17,,,,,,,,,,
SS1039_PP060_SM2_BF1_Base,Failed,14h 8m 50s,0,,,,,Dec 31 08:34,Dec 31 22:43,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x16837e71, total write size = 1257277, bytes this sub-write = 1257277, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1039_PP073_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP083_SM2_BF1_Base,Success,19h 26m 29s,60,,60468.0,0.5645,0.37,Jan 01 09:14,Jan 02 04:41,,,,,,,,,,
SS1039_PP108_SM3_BF1_Base,Success,19h 16m 20s,60,,61007.0,0.572,1.51,Dec 31 09:58,Jan 01 05:15,,,,,,,,,,
SS1039_PP143_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP146_SM5_BF1_Base,Success,20h 55m 57s,63,,57361.0,0.5224,1.15,Dec 30 16:15,Dec 31 13:11,,,,,,,,,,
SS1039_PP153_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP159_SM4_BF1_Base,Success,18h 6m 25s,57,,55278.0,0.4984,1.44,Jan 01 02:03,Jan 01 20:09,,,,,,,,,,
SS1039_PP171_SM1_BF1_Base,Success,18h 20m 19s,57,,57361.0,0.5394,0.27,Dec 30 16:29,Dec 31 10:49,,,,,,,,,,
SS1039_PP181_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP210_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP233_SM4_BF1_Base,Success,20h 5m 52s,63,,57570.0,0.53,1.2,Dec 31 12:24,Jan 01 08:30,,,,,,,,,,
SS1039_PP259_SM1_BF1_Base,Success,19h 49m 18s,60,,55498.0,0.5218,1.41,Jan 01 09:47,Jan 02 05:36,,,,,,,,,,
SS1039_PP270_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP291_SM2_BF1_Base,Success,20h 18m 44s,63,,50128.0,0.471,0.83,Dec 30 16:16,Dec 31 12:34,,,,,,,,,,
SS1039_PP299_SM4_BF1_Base,Success,21h 52m 53s,66,,56609.0,0.519,1.5,Dec 30 16:23,Dec 31 14:16,,,,,,,,,,
SS1039_PP309_SM1_BF1_Base,Failed,3h 48m 32s,0,,,,,Dec 31 22:15,Jan 01 02:04,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x138ccc9b, total write size = 6177, bytes this sub-write = 6177, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1039_PP316_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP330_SM3_BF1_Base,Failed,14h 26m 22s,0,,,,,Dec 31 10:30,Jan 01 00:57,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x15d2963f, total write size = 2303291, bytes this sub-write = 2303291, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1039_PP331_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP340_SM2_BF1_Base,Success,22h 15m 40s,69,,55271.0,0.5083,2.88,Dec 30 16:16,Dec 31 14:32,,,,,,,,,,
SS1039_PP342_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP347_SM3_BF1_Base,Success,21h 52m 23s,66,,60639.0,0.558,3.21,Dec 31 19:09,Jan 01 17:02,,,,,,,,,,
SS1039_PP383_SM4_BF1_Base,Success,23h 58m 16s,72,,41705.0,0.3337,3.42,Dec 30 16:15,Dec 31 16:14,,,,,,,,,,
SS1039_PP392_SM3_BF1_Base,Success,22h 28m 22s,69,,59947.0,0.5571,2.58,Dec 30 16:49,Dec 31 15:17,,,,,,,,,,
SS1039_PP402_SM1_BF1_Base,Success,20h 45m 23s,63,,57112.0,0.5364,1.23,Dec 31 10:33,Jan 01 07:19,,,,,,,,,,
SS1039_PP407_SM1_BF1_Base,Running,,0,,,,,Jan 01 18:14,,,,,,,,,,,
SS1039_PP436_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP442_SM2_BF1_Base,Success,18h 6m 46s,57,,58647.0,0.5356,0.85,Jan 01 03:50,Jan 01 21:56,,,,,,,,,,
SS1039_PP447_SM3_BF1_Base,Failed,11h 49m 38s,0,,,,,Dec 31 12:12,Jan 01 00:02,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x14f595bb, total write size = 560810, bytes this sub-write = 560810, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1039_PP458_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP476_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1039_PP497_SM4_BF1_Base,Success,22h 40m 52s,69,,64200.0,0.5822,1.93,Dec 31 10:00,Jan 01 08:41,,,,,,,,,,
SS1042_PP451_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1044_PP043_SM2_BF1_Base,Success,14h 3m 17s,45,,38688.0,0.3852,1.31,Jan 01 01:16,Jan 01 15:19,,,,,,,,,,
SS1044_PP043_SM5_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1044_PP181_SM5_BF1_Base,Success,14h 32m 59s,45,,38258.0,0.3848,2.92,Dec 30 15:59,Dec 31 06:32,,,,,,,,,,
SS1044_PP249_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1044_PP350_SM2_BF1_Base,Success,14h 45m 44s,45,,39832.0,0.3997,1.14,Dec 31 10:23,Jan 01 01:09,,,,,,,,,,
SS1046_PP085_SM1_BF1_Base,Success,13h 31m 27s,42,,32648.0,0.4034,0.83,Dec 31 08:50,Dec 31 22:21,,,,,,,,,,
SS1046_PP217_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1046_PP344_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1046_PP389_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1046_PP410_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1048_PP142_SM3_BF1_Base,Success,21h 12m 56s,66,,51588.0,0.3987,0.75,Dec 31 14:50,Jan 01 12:03,,,,,,,,,,
SS1048_PP213_SM1_BF1_Base,Success,21h 32m 41s,66,,59645.0,0.4655,1.43,Dec 31 07:53,Jan 01 05:26,,,,,,,,,,
SS1049_PP119_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1049_PP439_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1051_PP209_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1051_PP254_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1051_PP377_SM1_BF1_Base,Failed,0h 0m 8s,0,,,,,Jan 01 00:57,Jan 01 00:57,HDF5-DIAG: Error detected in HDF5 (1.10.8) thread 0: HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:,,,,,,,,,
SS1053_PP020_SM1_BF1_Base,Failed,0h 46m 19s,0,,,,,Dec 31 20:06,Dec 31 20:52,,,,,,,,,,
SS1053_PP226_SM2_BF1_Base,Success,14h 56m 59s,45,,26644.0,0.3193,0.18,Dec 30 15:24,Dec 31 06:21,,,,,,,,,,
SS1053_PP340_SM5_BF1_Base,Failed,0h 34m 14s,0,,,,,Dec 31 23:21,Dec 31 23:56,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x103c8678, total write size = 534574, bytes this sub-write = 534574, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1053_PP397_SM4_BF1_Base,Success,12h 44m 31s,39,,27462.0,0.326,0.83,Dec 31 10:04,Dec 31 22:49,,,,,,,,,,
SS1053_PP419_SM4_BF1_Base,Success,12h 14m 49s,39,,27546.0,0.3252,1.04,Jan 01 00:01,Jan 01 12:16,,,,,,,,,,
SS1053_PP421_SM5_BF1_Base,Success,13h 15m 46s,42,,27336.0,0.3247,1.22,Dec 31 07:08,Dec 31 20:24,,,,,,,,,,
SS1053_PP478_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1055_PP142_SM1_BF1_Base,Success,16h 32m 16s,51,,44321.0,0.4285,2.67,Dec 30 15:40,Dec 31 08:13,,,,,,,,,,
SS1056_PP187_SM5_BF1_Base,Success,20h 2m 25s,63,,79957.0,0.6529,2.22,Dec 31 10:58,Jan 01 07:01,,,,,,,,,,
SS1057_PP357_SM1_BF1_Base,Success,16h 3m 47s,51,,34715.0,0.3755,0.36,Dec 30 15:52,Dec 31 07:55,,,,,,,,,,
SS1058_PP287_SM4_BF1_Base,Success,12h 37m 44s,39,,27390.0,0.3194,0.22,Dec 31 09:47,Dec 31 22:24,,,,,,,,,,
SS1058_PP289_SM2_BF1_Base,Success,11h 57m 58s,36,,27575.0,0.3214,0.41,Jan 01 00:46,Jan 01 12:44,,,,,,,,,,
SS1059_PP023_SM4_BF1_Base,Success,19h 4m 5s,60,,45325.0,0.4308,0.97,Dec 31 08:45,Jan 01 03:49,,,,,,,,,,
SS1059_PP049_SM1_BF1_Base,Success,19h 6m 13s,60,,45701.0,0.4366,0.64,Dec 31 10:56,Jan 01 06:03,,,,,,,,,,
SS1059_PP096_SM3_BF1_Base,Success,21h 5m 50s,66,,39128.0,0.3699,2.59,Jan 01 01:16,Jan 01 22:22,,,,,,,,,,
SS1059_PP122_SM3_BF1_Base,Success,18h 42m 21s,57,,41425.0,0.3926,0.23,Dec 30 16:51,Dec 31 11:33,,,,,,,,,,
SS1059_PP151_SM4_BF1_Base,Success,18h 55m 9s,57,,44732.0,0.423,0.66,Dec 31 08:46,Jan 01 03:41,,,,,,,,,,
SS1059_PP171_SM3_BF1_Base,Success,18h 45m 49s,57,,43799.0,0.4136,0.42,Dec 31 15:36,Jan 01 10:22,,,,,,,,,,
SS1059_PP196_SM3_BF1_Base,Success,17h 32m 12s,54,,47799.0,0.4544,0.19,Dec 30 16:25,Dec 31 09:57,,,,,,,,,,
SS1059_PP213_SM1_BF1_Base,Success,25h 17m 42s,78,,45986.0,0.437,0.65,Dec 30 16:19,Dec 31 17:36,,,,,,,,,,
SS1059_PP217_SM2_BF1_Base,Success,20h 26m 1s,63,,44213.0,0.4204,0.92,Dec 30 16:42,Dec 31 13:08,,,,,,,,,,
SS1059_PP237_SM3_BF1_Base,Success,19h 58m 47s,60,,48318.0,0.4547,1.2,Dec 30 16:29,Dec 31 12:28,,,,,,,,,,
SS1059_PP240_SM2_BF1_Base,Success,19h 43m 18s,60,,40311.0,0.382,1.26,Dec 31 10:53,Jan 01 06:37,,,,,,,,,,
SS1059_PP246_SM1_BF1_Base,Failed,0h 0m 0s,0,,,,,Jan 01 00:57,Jan 01 00:57,"HDF5-DIAG: Error detected in HDF5 (1.10.8) thread 0: #003: H5FDsec2.c line 355 in H5FD__sec2_open(): unable to open file: name = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', errno = 2, error message = 'No such file or directory', flags = 1, o_flags = 2 HDF_ERROR trying to open HDF output file: HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1059_PP284_SM3_BF1_Base,Success,20h 34m 11s,63,,42043.0,0.3995,1.29,Dec 31 13:02,Jan 01 09:36,,,,,,,,,,
SS1059_PP339_SM2_BF1_Base,Success,19h 18m 58s,60,,40391.0,0.381,0.36,Dec 30 16:29,Dec 31 11:48,,,,,,,,,,
SS1059_PP363_SM2_BF1_Base,Success,21h 59m 7s,66,,47035.0,0.4461,1.21,Dec 30 16:21,Dec 31 14:21,,,,,,,,,,
SS1059_PP369_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1059_PP400_SM4_BF1_Base,Success,17h 42m 9s,54,,46583.0,0.4418,0.42,Jan 01 05:57,Jan 01 23:39,,,,,,,,,,
SS1059_PP401_SM3_BF1_Base,Success,21h 37m 44s,66,,46811.0,0.4422,2.55,Dec 30 16:45,Dec 31 14:22,,,,,,,,,,
SS1059_PP427_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1059_PP467_SM3_BF1_Base,Success,21h 58m 14s,66,,48672.0,0.4631,0.68,Dec 30 16:41,Dec 31 14:39,,,,,,,,,,
SS1059_PP482_SM1_BF1_Base,Success,18h 27m 42s,57,,45131.0,0.429,1.02,Dec 31 22:21,Jan 01 16:49,,,,,,,,,,
SS1059_PP497_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1059_PP500_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP011_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP043_SM1_BF1_Base,Success,15h 54m 21s,48,,27123.0,0.3274,0.84,Dec 31 13:11,Jan 01 05:05,,,,,,,,,,
SS1060_PP174_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP214_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP220_SM1_BF1_Base,Success,15h 7m 35s,48,,27568.0,0.3308,2.62,Jan 01 10:50,Jan 02 01:57,,,,,,,,,,
SS1060_PP259_SM1_BF1_Base,Success,12h 48m 53s,39,,27661.0,0.3335,0.83,Dec 31 20:04,Jan 01 08:53,,,,,,,,,,
SS1060_PP272_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP288_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP309_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP334_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP337_SM2_BF1_Base,Success,13h 42m 50s,42,,27381.0,0.3316,0.83,Dec 31 07:35,Dec 31 21:18,,,,,,,,,,
SS1060_PP415_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP438_SM3_BF1_Base,Success,13h 39m 38s,42,,28747.0,0.3477,1.32,Dec 31 20:06,Jan 01 09:46,,,,,,,,,,
SS1060_PP447_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1060_PP490_SM3_BF1_Base,Success,13h 28m 6s,42,,27381.0,0.3306,1.29,Dec 31 18:04,Jan 01 07:32,,,,,,,,,,
SS1063_PP104_SM4_BF1_Base,Failed,13h 26m 33s,0,,,,,Dec 31 07:56,Dec 31 21:23,,,,,,,,,,
SS1063_PP408_SM5_BF1_Base,Success,21h 38m 56s,66,,79931.0,0.6418,1.56,Dec 30 16:09,Dec 31 13:48,,,,,,,,,,
SS1063_PP456_SM5_BF1_Base,Failed,11h 28m 20s,0,,,,,Dec 31 10:59,Dec 31 22:27,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x146a1014, total write size = 530128, bytes this sub-write = 530128, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1065_PP280_SM3_BF1_Base,Success,15h 53m 31s,48,,33857.0,0.3653,2.23,Dec 30 16:03,Dec 31 07:57,,,,,,,,,,
SS1066_PP039_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1066_PP091_SM3_BF1_Base,Success,19h 35m 31s,60,,28040.0,0.3433,0.45,Dec 30 15:30,Dec 31 11:05,,,,,,,,,,
SS1066_PP120_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1066_PP201_SM3_BF1_Base,Success,11h 37m 58s,36,,29272.0,0.359,0.75,Jan 01 06:22,Jan 01 18:00,,,,,,,,,,
SS1066_PP262_SM1_BF1_Base,Success,12h 27m 3s,39,,28836.0,0.3539,0.49,Jan 01 01:18,Jan 01 13:45,,,,,,,,,,
SS1066_PP274_SM4_BF1_Base,Failed,10h 5m 39s,0,,,,,Dec 31 10:54,Dec 31 21:00,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x14d028e2, total write size = 1274823, bytes this sub-write = 1274823, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1066_PP332_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1066_PP463_SM1_BF1_Base,Success,12h 56m 18s,39,,28987.0,0.3578,0.75,Jan 01 01:18,Jan 01 14:14,,,,,,,,,,
SS1067_PP007_SM4_BF1_Base,Success,16h 48m 42s,51,,38782.0,0.4319,0.64,Jan 01 03:26,Jan 01 20:14,,,,,,,,,,
SS1067_PP020_SM4_BF1_Base,Success,16h 16m 53s,51,,38576.0,0.4229,0.81,Jan 01 03:51,Jan 01 20:08,,,,,,,,,,
SS1067_PP031_SM4_BF1_Base,Success,17h 53m 36s,54,,39045.0,0.4325,0.5,Dec 31 23:46,Jan 01 17:40,,,,,,,,,,
SS1067_PP060_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1067_PP121_SM4_BF1_Base,Failed,4h 51m 4s,0,,,,,Dec 31 21:25,Jan 01 02:17,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x11a460d7, total write size = 3061, bytes this sub-write = 3061, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1067_PP328_SM3_BF1_Base,Success,16h 32m 51s,51,,38830.0,0.4325,0.82,Dec 31 22:26,Jan 01 14:59,,,,,,,,,,
SS1067_PP357_SM2_BF1_Base,Success,17h 23m 17s,54,,38517.0,0.4219,0.61,Dec 31 11:48,Jan 01 05:12,,,,,,,,,,
SS1067_PP394_SM3_BF1_Base,Success,20h 18m 47s,63,,38495.0,0.4281,0.19,Dec 31 09:19,Jan 01 05:37,,,,,,,,,,
SS1067_PP425_SM1_BF1_Base,Success,16h 43m 58s,51,,38514.0,0.4251,0.99,Dec 31 10:52,Jan 01 03:36,,,,,,,,,,
SS1067_PP471_SM5_BF1_Base,Success,16h 23m 29s,51,,38609.0,0.4231,0.84,Dec 31 13:27,Jan 01 05:51,,,,,,,,,,
SS1239_PP115_SM1_BF1_Base,Success,20h 14m 13s,63,,92866.0,0.7524,3.39,Dec 31 06:10,Jan 01 02:24,,,,,,,,,,
SS1239_PP115_SM2_BF1_Base,Success,19h 39m 0s,60,,109596.0,0.9184,3.44,Dec 31 10:20,Jan 01 05:59,,,,,,,,,,
SS1239_PP115_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1239_PP115_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1239_PP115_SM5_BF1_Base,Success,19h 27m 2s,60,,90694.0,0.6891,3.99,Dec 31 10:06,Jan 01 05:33,,,,,,,,,,
SS1241_PP444_SM3_BF1_Base,Success,22h 18m 50s,69,,95388.0,0.6787,3.18,Jan 01 06:08,Jan 02 04:27,,,,,,,,,,
SS1244_PP090_SM3_BF1_Base,Success,13h 5m 51s,42,,42034.0,0.5066,0.61,Jan 01 05:38,Jan 01 18:44,,,,,,,,,,
SS1244_PP092_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1244_PP163_SM2_BF1_Base,Failed,15h 6m 51s,0,,,,,Dec 31 09:45,Jan 01 00:51,,,,,,,,,,
SS1244_PP237_SM2_BF1_Base,Success,15h 0m 25s,48,,50644.0,0.604,2.2,Jan 01 04:28,Jan 01 19:28,,,,,,,,,,
SS1244_PP248_SM4_BF1_Base,Success,14h 5m 52s,45,,49721.0,0.591,0.33,Dec 31 11:09,Jan 01 01:14,,,,,,,,,,
SS1244_PP261_SM1_BF1_Base,Failed,0h 0m 0s,0,,,,,Dec 31 20:33,Dec 31 20:33,HDF_ERROR trying to open HDF output file: HDF_ERROR trying to close HDF output file:,,,,,,,,,
SS1244_PP387_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1244_PP457_SM1_BF1_Base,Success,14h 0m 0s,42,,49638.0,0.5801,0.45,Dec 31 22:44,Jan 01 12:43,,,,,,,,,,
SS1244_PP474_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1244_PP479_SM2_BF1_Base,Success,14h 22m 40s,45,,53307.0,0.6123,0.44,Dec 31 08:13,Dec 31 22:36,,,,,,,,,,
SS1244_PP487_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1244_PP488_SM5_BF1_Base,Success,15h 31m 10s,48,,48566.0,0.5199,2.23,Dec 30 15:53,Dec 31 07:24,,,,,,,,,,
SS1244_PP500_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP017_SM3_BF1_Base,Failed,14h 12m 7s,0,,,,,Dec 31 07:07,Dec 31 21:20,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x1728b451, total write size = 1291456, bytes this sub-write = 1291456, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1245_PP028_SM2_BF1_Base,Success,18h 11m 13s,57,,40367.0,0.4069,0.8,Dec 31 09:14,Jan 01 03:25,,,,,,,,,,
SS1245_PP029_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP031_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP048_SM3_BF1_Base,Failed,15h 16m 45s,0,,,,,Dec 31 06:06,Dec 31 21:22,,,,,,,,,,
SS1245_PP056_SM3_BF1_Base,Success,18h 13m 2s,57,,41598.0,0.417,0.42,Jan 01 06:04,Jan 02 00:17,,,,,,,,,,
SS1245_PP073_SM3_BF1_Base,Success,17h 54m 32s,54,,41170.0,0.4121,0.61,Jan 01 04:53,Jan 01 22:48,,,,,,,,,,
SS1245_PP092_SM3_BF1_Base,Success,16h 36m 25s,51,,41878.0,0.4186,0.41,Dec 31 22:33,Jan 01 15:09,,,,,,,,,,
SS1245_PP095_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP104_SM2_BF1_Base,Success,18h 54m 15s,57,,41819.0,0.4186,1.28,Dec 31 09:58,Jan 01 04:52,,,,,,,,,,
SS1245_PP121_SM3_BF1_Base,Success,21h 58m 46s,66,,39617.0,0.3949,0.38,Jan 01 11:19,Jan 02 09:18,,,,,,,,,,
SS1245_PP126_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP130_SM1_BF1_Base,Success,20h 57m 5s,63,,41315.0,0.4172,1.11,Dec 31 21:04,Jan 01 18:01,,,,,,,,,,
SS1245_PP131_SM3_BF1_Base,Failed,10h 8m 45s,0,,,,,Dec 31 15:17,Jan 01 01:26,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x1567dcb8, total write size = 528041, bytes this sub-write = 528041, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1245_PP137_SM3_BF1_Base,Success,18h 1m 56s,57,,41013.0,0.4136,0.43,Dec 30 16:14,Dec 31 10:16,,,,,,,,,,
SS1245_PP168_SM4_BF1_Base,Failed,15h 16m 53s,0,,,,,Dec 31 09:40,Jan 01 00:57,,,,,,,,,,
SS1245_PP171_SM2_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP177_SM3_BF1_Base,Success,16h 2m 25s,51,,42219.0,0.4254,0.63,Dec 31 15:11,Jan 01 07:13,,,,,,,,,,
SS1245_PP185_SM1_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP193_SM3_BF1_Base,Failed,11h 4m 25s,0,,,,,Dec 31 08:42,Dec 31 19:47,,,,,,,,,,
SS1245_PP197_SM4_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP208_SM2_BF1_Base,Success,17h 24m 42s,54,,42331.0,0.4248,0.46,Dec 31 19:14,Jan 01 12:39,,,,,,,,,,
SS1245_PP211_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP241_SM3_BF1_Base,Failed,12h 4m 26s,0,,,,,Dec 31 09:07,Dec 31 21:11,", filename = 'COJCOMPOUNDCOMPUTET.p01.tmp.hdf', file descriptor = 3, errno = 122, error message = 'Disk quota exceeded', buf = 0x1542210f, total write size = 1189092, bytes this sub-write = 1189092, bytes actually written = 18446744073709551615, offset = 0 HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:",,,,,,,,,
SS1245_PP250_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP251_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP255_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP274_SM2_BF1_Base,Success,17h 28m 30s,54,,39947.0,0.3984,0.3,Dec 30 16:15,Dec 31 09:43,,,,,,,,,,
SS1245_PP281_SM1_BF1_Base,Success,19h 11m 36s,60,,41292.0,0.416,1.78,Jan 01 04:56,Jan 02 00:08,,,,,,,,,,
SS1245_PP285_SM2_BF1_Base,Failed,0h 0m 18s,0,,,,,Jan 01 02:35,Jan 01 02:35,HDF5-DIAG: Error detected in HDF5 (1.10.8) thread 0: HDF_ERROR trying to use HDF output file HDF_ERROR trying to close HDF output file:,,,,,,,,,
SS1245_PP291_SM3_BF1_Base,Initializing,,0,,,,,,,,,,,,,,,,
SS1245_PP292_SM2_BF1_Base,Success,18h 27m 36s,57,,39785.0,0.3987,1.06,Jan 01 01:20,Jan 01 19:48,,,,,,,,,,
